Year,Nationality code,Sex,Age group,Immigrant count,Unemployment %,Political and Violence Percentile,Probability of dying young,Rule of Law Percentile,Salaried workers %,GDP_growth,Inflation_annual,Liberal democracy index,Continent,Sub-region,Health equality,Judicial accountability,One-sided violence_deaths,Non-state_deaths,Intrastate_deaths,Interstate_deaths,Number of residents,Political regime,Homicide Rate,Number of Turist,Spanish language,Restricciones_pandemia,Año post_pandemia
2008,PRY,Females,65+,54,4.42,21.15,7.8,20.67,51.93,6.5,12.22,0.494,America,South America,0.37,0.47,0,0,0,0,43804,6,14.76,44400000,1,0,0
2008,PRY,Females,All,11436,4.42,21.15,7.8,20.67,51.93,6.5,12.22,0.494,America,South America,0.37,0.47,0,0,0,0,43804,6,14.76,44400000,1,0,0
2008,PRY,Males,0 - 14,850,4.42,21.15,7.8,20.67,51.93,6.5,12.22,0.494,America,South America,0.37,0.47,0,0,0,0,23599,6,14.76,44400000,1,0,0
2008,PRY,Males,15 - 24,1778,4.42,21.15,7.8,20.67,51.93,6.5,12.22,0.494,America,South America,0.37,0.47,0,0,0,0,23599,6,14.76,44400000,1,0,0
2008,PRY,Males,25 - 34,2147,4.42,21.15,7.8,20.67,51.93,6.5,12.22,0.494,America,South America,0.37,0.47,0,0,0,0,23599,6,14.76,44400000,1,0,0
2008,PRY,Females,35 - 44,1631,4.42,21.15,7.8,20.67,51.93,6.5,12.22,0.494,America,South America,0.37,0.47,0,0,0,0,43804,6,14.76,44400000,1,0,0
2008,PRY,Both,15 - 24,5783,4.42,21.15,7.8,20.67,51.93,6.5,12.22,0.494,America,South America,0.37,0.47,0,0,0,0,67403,6,14.76,44400000,1,0,0
2008,PRY,Both,0 - 14,1734,4.42,21.15,7.8,20.67,51.93,6.5,12.22,0.494,America,South America,0.37,0.47,0,0,0,0,67403,6,14.76,44400000,1,0,0
2008,PAK,Males,All,7299,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,40826,6,6.49,44400000,0,0,0
2008,PAK,Both,65+,8,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,47001,6,6.49,44400000,0,0,0
2008,PAK,Both,All,8872,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,47001,6,6.49,44400000,0,0,0
2008,PAK,Females,0 - 14,480,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,6175,6,6.49,44400000,0,0,0
2008,PAK,Females,15 - 24,315,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,6175,6,6.49,44400000,0,0,0
2008,PAK,Females,25 - 34,406,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,6175,6,6.49,44400000,0,0,0
2008,PAK,Females,35 - 44,257,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,6175,6,6.49,44400000,0,0,0
2008,PAK,Females,45 - 54,95,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,6175,6,6.49,44400000,0,0,0
2008,PAK,Females,55 - 64,12,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,6175,6,6.49,44400000,0,0,0
2008,PAK,Females,65+,5,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,6175,6,6.49,44400000,0,0,0
2008,PAK,Females,All,1573,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,6175,6,6.49,44400000,0,0,0
2008,PAK,Males,0 - 14,759,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,40826,6,6.49,44400000,0,0,0
2008,PAK,Males,15 - 24,1889,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,40826,6,6.49,44400000,0,0,0
2008,PAK,Males,25 - 34,3059,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,40826,6,6.49,44400000,0,0,0
2008,PAK,Males,35 - 44,1229,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,40826,6,6.49,44400000,0,0,0
2008,PAK,Males,45 - 54,322,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,40826,6,6.49,44400000,0,0,0
2008,PAK,Males,55 - 64,38,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,40826,6,6.49,44400000,0,0,0
2008,PAK,Males,65+,3,0.42,0.96,7.1,18.27,37.16,2.12,10.92,0.226,Asia,Asia,0.28,0.15,297,738,3570,0,40826,6,6.49,44400000,0,0,0
2008,PRY,Males,45 - 54,316,4.42,21.15,7.8,20.67,51.93,6.5,12.22,0.494,America,South America,0.37,0.47,0,0,0,0,23599,6,14.76,44400000,1,0,0
2008,RUS,Both,65+,135,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,44669,3,12.71,44400000,0,0,0
2008,RUS,Both,All,5752,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,44669,3,12.71,44400000,0,0,0
2008,RUS,Females,0 - 14,559,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,30091,3,12.71,44400000,0,0,0
2008,GBR,Females,All,11477,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,173498,7,1.47,44400000,0,0,0
2008,GBR,Males,0 - 14,1456,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,179459,7,1.47,44400000,0,0,0
2008,GBR,Males,15 - 24,577,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,179459,7,1.47,44400000,0,0,0
2008,GBR,Males,25 - 34,1394,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,179459,7,1.47,44400000,0,0,0
2008,GBR,Males,35 - 44,1799,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,179459,7,1.47,44400000,0,0,0
2008,GBR,Males,45 - 54,1989,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,179459,7,1.47,44400000,0,0,0
2008,GBR,Males,55 - 64,3170,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,179459,7,1.47,44400000,0,0,0
2008,GBR,Females,65+,1249,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,173498,7,1.47,44400000,0,0,0
2008,GBR,Males,65+,1896,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,179459,7,1.47,44400000,0,0,0
2008,USA,Both,0 - 14,766,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,23903,7,5.39,44400000,0,0,0
2008,USA,Both,15 - 24,848,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,23903,7,5.39,44400000,0,0,0
2008,USA,Both,25 - 34,831,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,23903,7,5.39,44400000,0,0,0
2008,USA,Both,35 - 44,514,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,23903,7,5.39,44400000,0,0,0
2008,USA,Both,45 - 54,298,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,23903,7,5.39,44400000,0,0,0
2008,USA,Both,55 - 64,227,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,23903,7,5.39,44400000,0,0,0
2008,USA,Both,65+,205,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,23903,7,5.39,44400000,0,0,0
2008,GBR,Males,All,12281,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,179459,7,1.47,44400000,0,0,0
2008,USA,Both,All,3690,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,23903,7,5.39,44400000,0,0,0
2008,GBR,Females,55 - 64,3119,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,173498,7,1.47,44400000,0,0,0
2008,GBR,Females,35 - 44,1591,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,173498,7,1.47,44400000,0,0,0
2008,UKR,Males,35 - 44,500,6.36,45.67,7.0,27.4,81.95,2.24,29.02,0.397,Europe,Rest of Europe,0.71,0.32,0,0,0,0,38288,6,5.35,44400000,0,0,0
2008,UKR,Males,45 - 54,276,6.36,45.67,7.0,27.4,81.95,2.24,29.02,0.397,Europe,Rest of Europe,0.71,0.32,0,0,0,0,38288,6,5.35,44400000,0,0,0
2008,UKR,Males,55 - 64,80,6.36,45.67,7.0,27.4,81.95,2.24,29.02,0.397,Europe,Rest of Europe,0.71,0.32,0,0,0,0,38288,6,5.35,44400000,0,0,0
2008,UKR,Males,65+,28,6.36,45.67,7.0,27.4,81.95,2.24,29.02,0.397,Europe,Rest of Europe,0.71,0.32,0,0,0,0,38288,6,5.35,44400000,0,0,0
2008,UKR,Males,All,2984,6.36,45.67,7.0,27.4,81.95,2.24,29.02,0.397,Europe,Rest of Europe,0.71,0.32,0,0,0,0,38288,6,5.35,44400000,0,0,0
2008,GBR,Both,0 - 14,2820,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,352957,7,1.47,44400000,0,0,0
2008,GBR,Both,15 - 24,1391,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,352957,7,1.47,44400000,0,0,0
2008,GBR,Females,45 - 54,1940,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,173498,7,1.47,44400000,0,0,0
2008,GBR,Both,25 - 34,2794,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,352957,7,1.47,44400000,0,0,0
2008,GBR,Both,45 - 54,3927,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,352957,7,1.47,44400000,0,0,0
2008,GBR,Both,55 - 64,6290,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,352957,7,1.47,44400000,0,0,0
2008,GBR,Both,65+,3146,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,352957,7,1.47,44400000,0,0,0
2008,GBR,Both,All,23758,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,352957,7,1.47,44400000,0,0,0
2008,GBR,Females,0 - 14,1365,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,173498,7,1.47,44400000,0,0,0
2008,GBR,Females,15 - 24,813,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,173498,7,1.47,44400000,0,0,0
2008,GBR,Females,25 - 34,1399,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,173498,7,1.47,44400000,0,0,0
2008,GBR,Both,35 - 44,3391,5.62,61.06,2.4,93.27,86.64,-0.23,3.4,0.806,Europe,Rest of Europe,0.88,0.75,0,0,0,0,352957,7,1.47,44400000,0,0,0
2008,USA,Females,0 - 14,376,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,11799,7,5.39,44400000,0,0,0
2008,USA,Females,15 - 24,466,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,11799,7,5.39,44400000,0,0,0
2008,USA,Females,25 - 34,471,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,11799,7,5.39,44400000,0,0,0
2008,VEN,Females,0 - 14,604,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,33726,3,52.23,44400000,1,0,0
2008,VEN,Females,15 - 24,932,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,33726,3,52.23,44400000,1,0,0
2008,VEN,Females,25 - 34,1690,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,33726,3,52.23,44400000,1,0,0
2008,VEN,Females,35 - 44,732,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,33726,3,52.23,44400000,1,0,0
2008,VEN,Females,45 - 54,478,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,33726,3,52.23,44400000,1,0,0
2008,VEN,Females,55 - 64,302,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,33726,3,52.23,44400000,1,0,0
2008,VEN,Females,65+,165,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,33726,3,52.23,44400000,1,0,0
2008,VEN,Both,All,8693,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,58317,3,52.23,44400000,1,0,0
2008,VEN,Females,All,4905,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,33726,3,52.23,44400000,1,0,0
2008,VEN,Males,15 - 24,864,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,24591,3,52.23,44400000,1,0,0
2008,VEN,Males,25 - 34,1384,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,24591,3,52.23,44400000,1,0,0
2008,VEN,Males,35 - 44,526,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,24591,3,52.23,44400000,1,0,0
2008,VEN,Males,45 - 54,258,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,24591,3,52.23,44400000,1,0,0
2008,VEN,Males,55 - 64,120,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,24591,3,52.23,44400000,1,0,0
2008,VEN,Males,65+,73,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,24591,3,52.23,44400000,1,0,0
2008,VEN,Males,All,3788,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,24591,3,52.23,44400000,1,0,0
2008,VEN,Males,0 - 14,561,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,24591,3,52.23,44400000,1,0,0
2008,VEN,Both,65+,238,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,58317,3,52.23,44400000,1,0,0
2008,VEN,Both,55 - 64,423,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,58317,3,52.23,44400000,1,0,0
2008,VEN,Both,45 - 54,737,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,58317,3,52.23,44400000,1,0,0
2008,USA,Females,35 - 44,228,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,11799,7,5.39,44400000,0,0,0
2008,USA,Females,45 - 54,131,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,11799,7,5.39,44400000,0,0,0
2008,USA,Females,55 - 64,109,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,11799,7,5.39,44400000,0,0,0
2008,USA,Females,65+,90,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,11799,7,5.39,44400000,0,0,0
2008,USA,Females,All,1873,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,11799,7,5.39,44400000,0,0,0
2008,USA,Males,0 - 14,389,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,12104,7,5.39,44400000,0,0,0
2008,USA,Males,15 - 24,381,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,12104,7,5.39,44400000,0,0,0
2008,USA,Males,25 - 34,358,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,12104,7,5.39,44400000,0,0,0
2008,USA,Males,35 - 44,285,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,12104,7,5.39,44400000,0,0,0
2008,USA,Males,45 - 54,167,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,12104,7,5.39,44400000,0,0,0
2008,USA,Males,55 - 64,118,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,12104,7,5.39,44400000,0,0,0
2008,USA,Males,65+,115,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,12104,7,5.39,44400000,0,0,0
2008,USA,Males,All,1816,5.78,66.83,4.7,92.31,92.98,0.12,1.92,0.846,America,North America,0.54,0.85,0,0,0,0,12104,7,5.39,44400000,0,0,0
2008,VEN,Both,0 - 14,1168,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,58317,3,52.23,44400000,1,0,0
2008,VEN,Both,15 - 24,1796,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,58317,3,52.23,44400000,1,0,0
2008,VEN,Both,25 - 34,3074,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,58317,3,52.23,44400000,1,0,0
2008,VEN,Both,35 - 44,1257,6.25,11.54,14.3,1.92,65.37,5.28,30.13,0.163,America,South America,0.57,0.11,27,0,10,0,58317,3,52.23,44400000,1,0,0
2008,UKR,Males,25 - 34,713,6.36,45.67,7.0,27.4,81.95,2.24,29.02,0.397,Europe,Rest of Europe,0.71,0.32,0,0,0,0,38288,6,5.35,44400000,0,0,0
2008,UKR,Males,15 - 24,720,6.36,45.67,7.0,27.4,81.95,2.24,29.02,0.397,Europe,Rest of Europe,0.71,0.32,0,0,0,0,38288,6,5.35,44400000,0,0,0
2008,UKR,Males,0 - 14,668,6.36,45.67,7.0,27.4,81.95,2.24,29.02,0.397,Europe,Rest of Europe,0.71,0.32,0,0,0,0,38288,6,5.35,44400000,0,0,0
2008,UKR,Females,All,3879,6.36,45.67,7.0,27.4,81.95,2.24,29.02,0.397,Europe,Rest of Europe,0.71,0.32,0,0,0,0,40808,6,5.35,44400000,0,0,0
2008,SEN,Both,65+,9,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,46620,7,,44400000,0,0,0
2008,SEN,Both,All,10568,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,46620,7,,44400000,0,0,0
2008,SEN,Females,0 - 14,241,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,7490,7,,44400000,0,0,0
2008,SEN,Females,15 - 24,469,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,7490,7,,44400000,0,0,0
2008,SEN,Females,25 - 34,754,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,7490,7,,44400000,0,0,0
2008,SEN,Females,35 - 44,268,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,7490,7,,44400000,0,0,0
2008,SEN,Females,45 - 54,52,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,7490,7,,44400000,0,0,0
2008,SEN,Both,55 - 64,37,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,46620,7,,44400000,0,0,0
2008,SEN,Females,55 - 64,11,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,7490,7,,44400000,0,0,0
2008,SEN,Females,All,1800,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,7490,7,,44400000,0,0,0
2008,SEN,Males,0 - 14,457,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,39130,7,,44400000,0,0,0
2008,SEN,Males,15 - 24,2216,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,39130,7,,44400000,0,0,0
2008,SEN,Males,25 - 34,4444,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,39130,7,,44400000,0,0,0
2008,SEN,Males,35 - 44,1386,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,39130,7,,44400000,0,0,0
2008,SEN,Males,45 - 54,233,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,39130,7,,44400000,0,0,0
2008,SEN,Males,55 - 64,26,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,39130,7,,44400000,0,0,0
2008,SEN,Females,65+,4,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,7490,7,,44400000,0,0,0
2008,SEN,Both,45 - 54,285,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,46620,7,,44400000,0,0,0
2008,SEN,Both,35 - 44,1654,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,46620,7,,44400000,0,0,0
2008,SEN,Both,25 - 34,5197,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,46620,7,,44400000,0,0,0
2008,RUS,Females,15 - 24,724,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,30091,3,12.71,44400000,0,0,0
2008,RUS,Females,25 - 34,1076,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,30091,3,12.71,44400000,0,0,0
2008,RUS,Females,35 - 44,582,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,30091,3,12.71,44400000,0,0,0
2008,RUS,Females,45 - 54,511,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,30091,3,12.71,44400000,0,0,0
2008,RUS,Females,55 - 64,238,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,30091,3,12.71,44400000,0,0,0
2008,RUS,Females,65+,99,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,30091,3,12.71,44400000,0,0,0
2008,RUS,Females,All,3790,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,30091,3,12.71,44400000,0,0,0
2008,RUS,Males,0 - 14,661,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,14578,3,12.71,44400000,0,0,0
2008,RUS,Males,15 - 24,301,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,14578,3,12.71,44400000,0,0,0
2008,RUS,Males,25 - 34,273,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,14578,3,12.71,44400000,0,0,0
2008,RUS,Males,35 - 44,351,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,14578,3,12.71,44400000,0,0,0
2008,RUS,Males,45 - 54,247,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,14578,3,12.71,44400000,0,0,0
2008,RUS,Males,55 - 64,91,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,14578,3,12.71,44400000,0,0,0
2008,RUS,Males,65+,36,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,14578,3,12.71,44400000,0,0,0
2008,RUS,Males,All,1962,6.21,20.19,9.5,15.87,94.14,5.2,18.01,0.139,Europe,Rest of Europe,0.65,0.5,0,0,404,0,14578,3,12.71,44400000,0,0,0
2008,SEN,Both,0 - 14,700,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,46620,7,,44400000,0,0,0
2008,SEN,Both,15 - 24,2684,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,46620,7,,44400000,0,0,0
2008,SEN,Males,65+,5,10.24,39.42,8.7,47.12,27.51,3.7,8.22,0.522,Africa,Africa,0.47,0.57,0,0,0,0,39130,7,,44400000,0,0,0
