Year,Nationality code,Sex,Age group,Immigrant count
2020,CUB,Both,65+,316
2020,COL,Males,45 - 54,2165
2020,COL,Males,35 - 44,4367
2020,COL,Males,25 - 34,7048
2020,COL,Both,15 - 24,10081
2020,COL,Both,25 - 34,14917
2020,COL,Both,35 - 44,9970
2020,COL,Both,45 - 54,5764
2020,COL,Both,55 - 64,2262
2020,COL,Both,65+,1023
2020,COL,Both,All,51408
2020,COL,Females,0 - 14,3598
2020,COL,Females,15 - 24,5232
2020,COL,Females,25 - 34,7869
2020,COL,Females,35 - 44,5603
2020,COL,Females,45 - 54,3599
2020,COL,Females,55 - 64,1516
2020,COL,Females,65+,727
2020,COL,Females,All,28144
2020,COL,Males,0 - 14,3793
2020,COL,Males,15 - 24,4849
2020,BGR,Both,All,3357
2020,CUB,Females,65+,207
2020,BGR,Both,65+,216
2020,BGR,Both,45 - 54,515
2020,DZA,Males,35 - 44,492
2020,DZA,Males,45 - 54,198
2020,DZA,Males,55 - 64,84
2020,DZA,Males,65+,55
2020,DZA,Males,All,3072
2020,ARG,Both,0 - 14,1551
2020,ARG,Both,15 - 24,1602
2020,DZA,Males,25 - 34,1207
2020,ARG,Both,25 - 34,3783
2020,ARG,Both,45 - 54,939
2020,ARG,Both,55 - 64,408
2020,ARG,Both,65+,332
2020,ARG,Both,All,10738
2020,ARG,Females,0 - 14,768
2020,ARG,Females,15 - 24,866
2020,ARG,Females,25 - 34,1974
2020,ARG,Both,35 - 44,2123
2020,ARG,Females,35 - 44,1096
2020,DZA,Males,15 - 24,745
2020,DZA,Females,All,1215
2020,MAR,Females,35 - 44,3086
2020,DZA,Both,0 - 14,521
2020,DZA,Both,15 - 24,918
2020,DZA,Both,25 - 34,1615
2020,DZA,Both,35 - 44,691
2020,DZA,Both,45 - 54,300
2020,DZA,Both,55 - 64,144
2020,DZA,Males,0 - 14,291
2020,DZA,Both,65+,98
2020,DZA,Females,0 - 14,230
2020,DZA,Females,15 - 24,173
2020,DZA,Females,25 - 34,408
2020,DZA,Females,35 - 44,199
2020,DZA,Females,45 - 54,102
2020,DZA,Females,55 - 64,60
2020,DZA,Females,65+,43
2020,DZA,Both,All,4287
2020,ARG,Females,45 - 54,497
2020,ARG,Females,55 - 64,215
2020,ARG,Females,65+,217
2020,BRA,Females,45 - 54,453
2020,BRA,Females,55 - 64,234
2020,BRA,Females,65+,135
2020,BRA,Females,All,4956
2020,BRA,Males,0 - 14,681
2020,BRA,Males,15 - 24,680
2020,BRA,Males,25 - 34,1253
2020,BRA,Females,35 - 44,1092
2020,BRA,Males,35 - 44,760
2020,BRA,Males,55 - 64,99
2020,BRA,Males,65+,48
2020,BRA,Males,All,3782
2020,BGR,Both,0 - 14,467
2020,BGR,Both,15 - 24,596
2020,BGR,Both,25 - 34,612
2020,BGR,Both,35 - 44,664
2020,BRA,Males,45 - 54,261
2020,BRA,Females,25 - 34,1515
2020,BRA,Females,15 - 24,837
2020,BRA,Females,0 - 14,690
2020,ARG,Females,All,5633
2020,ARG,Males,0 - 14,783
2020,ARG,Males,15 - 24,736
2020,ARG,Males,25 - 34,1809
2020,ARG,Males,35 - 44,1027
2020,ARG,Males,45 - 54,442
2020,ARG,Males,55 - 64,193
2020,ARG,Males,65+,115
2020,ARG,Males,All,5105
2020,BRA,Both,0 - 14,1371
2020,BRA,Both,15 - 24,1517
2020,BRA,Both,25 - 34,2768
2020,BRA,Both,35 - 44,1852
2020,BRA,Both,45 - 54,714
2020,BRA,Both,55 - 64,333
2020,BRA,Both,65+,183
2020,BRA,Both,All,8738
2020,BGR,Both,55 - 64,287
2020,CUB,Females,All,3339
2020,BGR,Females,0 - 14,218
2020,CUB,Males,15 - 24,392
2020,HND,Both,0 - 14,2595
2020,HND,Both,15 - 24,5094
2020,HND,Both,25 - 34,6298
2020,HND,Both,35 - 44,2974
2020,HND,Both,45 - 54,1179
2020,HND,Both,55 - 64,359
2020,HND,Both,65+,164
2020,DEU,Males,All,3944
2020,HND,Both,All,18663
2020,HND,Females,15 - 24,3364
2020,HND,Females,25 - 34,3988
2020,HND,Females,35 - 44,2077
2020,HND,Females,45 - 54,918
2020,HND,Females,55 - 64,277
2020,HND,Females,65+,112
2020,HND,Females,All,12063
2020,HND,Females,0 - 14,1327
2020,HND,Males,15 - 24,1730
2020,DEU,Males,65+,704
2020,DEU,Males,45 - 54,602
2020,DEU,Both,45 - 54,1097
2020,DEU,Both,55 - 64,1285
2020,DEU,Both,65+,1297
2020,DEU,Both,All,7855
2020,DEU,Females,0 - 14,381
2020,DEU,Females,15 - 24,552
2020,DEU,Females,25 - 34,785
2020,DEU,Males,55 - 64,661
2020,DEU,Females,35 - 44,481
2020,DEU,Females,55 - 64,624
2020,DEU,Females,65+,593
2020,DEU,Females,All,3911
2020,DEU,Males,0 - 14,408
2020,DEU,Males,15 - 24,367
2020,DEU,Males,25 - 34,681
2020,DEU,Males,35 - 44,521
2020,DEU,Females,45 - 54,495
2020,HND,Males,25 - 34,2310
2020,HND,Males,35 - 44,897
2020,HND,Males,45 - 54,261
2020,ITA,Males,25 - 34,4083
2020,ITA,Males,35 - 44,2089
2020,ITA,Males,45 - 54,1143
2020,ITA,Males,55 - 64,758
2020,ITA,Males,65+,556
2020,ITA,Males,All,11464
2020,MAR,Both,0 - 14,9475
2020,ITA,Males,15 - 24,1629
2020,MAR,Both,15 - 24,11077
2020,MAR,Both,35 - 44,6906
2020,MAR,Both,45 - 54,2551
2020,MAR,Both,55 - 64,1208
2020,MAR,Both,65+,967
2020,MAR,Both,All,44940
2020,MAR,Females,0 - 14,4303
2020,CUB,Males,0 - 14,303
2020,MAR,Both,25 - 34,12756
2020,ITA,Males,0 - 14,1206
2020,ITA,Females,All,9866
2020,ITA,Females,65+,593
2020,HND,Males,55 - 64,82
2020,HND,Males,65+,52
2020,HND,Males,All,6600
2020,ITA,Both,0 - 14,2351
2020,ITA,Both,15 - 24,3272
2020,ITA,Both,25 - 34,7510
2020,ITA,Both,35 - 44,3573
2020,ITA,Both,45 - 54,2020
2020,ITA,Both,55 - 64,1455
2020,ITA,Both,65+,1149
2020,ITA,Both,All,21330
2020,ITA,Females,0 - 14,1145
2020,ITA,Females,15 - 24,1643
2020,ITA,Females,25 - 34,3427
2020,ITA,Females,35 - 44,1484
2020,ITA,Females,45 - 54,877
2020,ITA,Females,55 - 64,697
2020,DEU,Both,35 - 44,1002
2020,DEU,Both,25 - 34,1466
2020,HND,Males,0 - 14,1268
2020,MAR,Females,15 - 24,3743
2020,DOM,Males,0 - 14,407
2020,DOM,Males,15 - 24,589
2020,DOM,Males,25 - 34,765
2020,DOM,Males,35 - 44,462
2020,DOM,Males,45 - 54,200
2020,DOM,Males,55 - 64,75
2020,DOM,Males,65+,24
2020,DOM,Females,All,2622
2020,DOM,Males,All,2522
2020,ECU,Both,15 - 24,1358
2020,ECU,Both,25 - 34,1734
2020,ECU,Both,35 - 44,1046
2020,ECU,Both,45 - 54,543
2020,ECU,Both,55 - 64,228
2020,ECU,Both,65+,205
2020,ECU,Both,All,5813
2020,ECU,Both,0 - 14,699
2020,DOM,Females,65+,69
2020,DOM,Females,55 - 64,73
2020,DOM,Females,45 - 54,217
2020,CUB,Males,35 - 44,519
2020,DEU,Both,15 - 24,919
2020,CUB,Males,55 - 64,193
2020,CUB,Males,65+,109
2020,CUB,Males,All,3090
2020,DOM,Both,0 - 14,819
2020,DOM,Both,15 - 24,1260
2020,DOM,Both,25 - 34,1499
2020,DOM,Both,35 - 44,908
2020,DOM,Both,45 - 54,417
2020,DOM,Both,55 - 64,148
2020,DOM,Both,65+,93
2020,DOM,Both,All,5144
2020,DOM,Females,0 - 14,412
2020,DOM,Females,15 - 24,671
2020,DOM,Females,25 - 34,734
2020,DOM,Females,35 - 44,446
2020,ECU,Females,0 - 14,342
2020,ECU,Females,15 - 24,638
2020,CUB,Males,45 - 54,403
2020,ECU,Females,35 - 44,516
2020,FRA,Females,0 - 14,663
2020,FRA,Females,15 - 24,1074
2020,FRA,Females,25 - 34,1103
2020,FRA,Females,35 - 44,599
2020,FRA,Females,45 - 54,458
2020,FRA,Females,55 - 64,480
2020,FRA,Females,65+,550
2020,FRA,Females,All,4927
2020,FRA,Males,0 - 14,650
2020,FRA,Males,15 - 24,729
2020,FRA,Males,25 - 34,1216
2020,FRA,Males,35 - 44,764
2020,FRA,Males,45 - 54,612
2020,FRA,Males,55 - 64,617
2020,FRA,Males,65+,692
2020,FRA,Males,All,5280
2020,ECU,Females,25 - 34,831
2020,FRA,Both,All,10207
2020,FRA,Both,65+,1242
2020,DEU,Both,0 - 14,789
2020,FRA,Both,45 - 54,1070
2020,ECU,Females,45 - 54,270
2020,ECU,Females,55 - 64,126
2020,ECU,Females,65+,121
2020,ECU,Females,All,2844
2020,FRA,Both,55 - 64,1097
2020,ECU,Males,15 - 24,720
2020,ECU,Males,25 - 34,903
2020,ECU,Males,35 - 44,530
2020,ECU,Males,0 - 14,357
2020,ECU,Males,55 - 64,102
2020,ECU,Males,65+,84
2020,ECU,Males,All,2969
2020,FRA,Both,0 - 14,1313
2020,FRA,Both,15 - 24,1803
2020,FRA,Both,25 - 34,2319
2020,FRA,Both,35 - 44,1363
2020,ECU,Males,45 - 54,273
2021,PER,Males,35 - 44,1374
2021,PER,Males,45 - 54,980
2021,PER,Males,55 - 64,355
2021,PER,Males,65+,444
2021,PER,Males,All,7137
2021,PRT,Both,0 - 14,707
2021,PRT,Both,15 - 24,1035
2021,PRT,Females,25 - 34,819
2021,PRT,Both,35 - 44,1266
2021,PRT,Both,45 - 54,940
2021,PRT,Both,55 - 64,558
2021,PRT,Both,65+,400
2021,PRT,Both,All,6759
2021,PRT,Females,0 - 14,342
2021,PRT,Females,15 - 24,539
2021,PRY,Males,All,1744
2021,PRT,Both,25 - 34,1853
2021,PER,Males,25 - 34,1852
2021,PER,Females,15 - 24,1171
2021,PER,Males,0 - 14,1094
2021,PRT,Females,35 - 44,466
2021,PER,Both,0 - 14,2198
2021,PER,Both,15 - 24,2209
2021,PER,Both,25 - 34,4155
2021,PER,Both,35 - 44,2977
2021,PER,Both,45 - 54,2263
2021,PER,Both,55 - 64,1053
2021,PER,Males,15 - 24,1038
2021,PER,Both,65+,1205
2021,PER,Females,0 - 14,1104
2021,PER,Females,25 - 34,2303
2021,PER,Females,35 - 44,1603
2021,PER,Females,45 - 54,1283
2021,PER,Females,55 - 64,698
2021,PER,Females,65+,761
2021,PER,Females,All,8923
2021,PER,Both,All,16060
2021,PRT,Females,45 - 54,342
2021,ROU,Both,All,16702
2021,PRT,Females,65+,217
2021,ROU,Females,45 - 54,993
2021,ROU,Females,55 - 64,624
2021,ROU,Females,65+,542
2021,ROU,Females,All,7932
2021,ROU,Males,0 - 14,1288
2021,ROU,Males,15 - 24,1933
2021,ROU,Males,25 - 34,1964
2021,ROU,Females,35 - 44,1323
2021,ROU,Males,35 - 44,1676
2021,ROU,Males,55 - 64,415
2021,ROU,Males,65+,256
2021,ROU,Males,All,8770
2021,RUS,Both,0 - 14,1558
2021,RUS,Both,15 - 24,954
2021,RUS,Both,25 - 34,1384
2021,PRY,Males,65+,35
2021,ROU,Males,45 - 54,1238
2021,PRT,Females,55 - 64,251
2021,ROU,Females,25 - 34,1624
2021,ROU,Females,0 - 14,1217
2021,PRT,Females,All,2976
2021,PRT,Males,0 - 14,365
2021,PRT,Males,15 - 24,496
2021,PRT,Males,25 - 34,1034
2021,PRT,Males,35 - 44,800
2021,PRT,Males,45 - 54,598
2021,PRT,Males,55 - 64,307
2021,ROU,Females,15 - 24,1609
2021,PRT,Males,65+,183
2021,ROU,Both,0 - 14,2505
2021,ROU,Both,15 - 24,3542
2021,ROU,Both,25 - 34,3588
2021,ROU,Both,35 - 44,2999
2021,ROU,Both,45 - 54,2231
2021,ROU,Both,55 - 64,1039
2021,ROU,Both,65+,798
2021,PRT,Males,All,3783
2021,PRY,Males,55 - 64,57
2021,MAR,Females,55 - 64,529
2021,PRY,Males,35 - 44,259
2021,NIC,Females,25 - 34,774
2021,NIC,Females,35 - 44,512
2021,NIC,Females,45 - 54,212
2021,NIC,Females,55 - 64,81
2021,NIC,Females,65+,28
2021,NIC,Females,All,2289
2021,NIC,Males,0 - 14,214
2021,NIC,Females,15 - 24,457
2021,NIC,Males,15 - 24,320
2021,NIC,Males,35 - 44,238
2021,NIC,Males,45 - 54,73
2021,NIC,Males,55 - 64,20
2021,NIC,Males,65+,10
2021,NIC,Males,All,1388
2021,PAK,Both,0 - 14,2500
2021,PAK,Both,15 - 24,2526
2021,NIC,Males,25 - 34,513
2021,NIC,Females,0 - 14,225
2021,NIC,Both,All,3677
2021,NIC,Both,65+,38
2021,RUS,Both,35 - 44,1541
2021,MAR,Females,65+,444
2021,MAR,Females,All,23592
2021,MAR,Males,0 - 14,6863
2021,MAR,Males,15 - 24,10894
2021,MAR,Males,25 - 34,11248
2021,MAR,Males,35 - 44,4429
2021,MAR,Males,45 - 54,1349
2021,MAR,Males,55 - 64,447
2021,MAR,Males,65+,267
2021,MAR,Males,All,35497
2021,NIC,Both,0 - 14,439
2021,NIC,Both,15 - 24,777
2021,NIC,Both,25 - 34,1287
2021,NIC,Both,35 - 44,750
2021,NIC,Both,45 - 54,285
2021,NIC,Both,55 - 64,101
2021,PAK,Both,25 - 34,2714
2021,PRY,Males,45 - 54,105
2021,PAK,Both,35 - 44,1318
2021,PAK,Both,55 - 64,113
2021,PRY,Both,35 - 44,654
2021,PRY,Both,45 - 54,356
2021,PRY,Both,55 - 64,223
2021,PRY,Both,65+,112
2021,PRY,Both,All,4378
2021,PRY,Females,0 - 14,280
2021,PRY,Females,15 - 24,636
2021,PRY,Both,25 - 34,1400
2021,PRY,Females,25 - 34,829
2021,PRY,Females,45 - 54,251
2021,PRY,Females,55 - 64,166
2021,PRY,Females,65+,77
2021,PRY,Females,All,2634
2021,PRY,Males,0 - 14,244
2021,PRY,Males,15 - 24,473
2021,PRY,Males,25 - 34,571
2021,PRY,Females,35 - 44,395
2021,PRY,Both,15 - 24,1109
2021,PRY,Both,0 - 14,524
2021,PAK,Males,All,5789
2021,PAK,Both,65+,57
2021,PAK,Both,All,9753
2021,PAK,Females,0 - 14,1061
2021,PAK,Females,15 - 24,732
2021,PAK,Females,25 - 34,1101
2021,PAK,Females,35 - 44,734
2021,PAK,Females,45 - 54,257
2021,PAK,Females,55 - 64,48
2021,PAK,Females,65+,31
2021,PAK,Females,All,3964
2021,PAK,Males,0 - 14,1439
2021,PAK,Males,15 - 24,1794
2021,PAK,Males,25 - 34,1613
2021,PAK,Males,35 - 44,584
2021,PAK,Males,45 - 54,268
2021,PAK,Males,55 - 64,65
2021,PAK,Males,65+,26
2021,PAK,Both,45 - 54,525
2021,RUS,Both,45 - 54,1246
2021,VEN,Males,55 - 64,647
2021,RUS,Both,65+,538
2021,GBR,Females,55 - 64,2587
2021,GBR,Females,65+,2198
2021,GBR,Females,All,11162
2021,GBR,Males,0 - 14,1053
2021,GBR,Males,15 - 24,1049
2021,GBR,Males,25 - 34,1851
2021,GBR,Males,35 - 44,1720
2021,GBR,Females,45 - 54,1610
2021,GBR,Males,45 - 54,2108
2021,GBR,Males,65+,2972
2021,GBR,Males,All,14015
2021,USA,Both,0 - 14,1186
2021,USA,Both,15 - 24,2587
2021,USA,Both,25 - 34,2074
2021,USA,Both,35 - 44,986
2021,USA,Both,45 - 54,766
2021,GBR,Males,55 - 64,3262
2021,USA,Both,55 - 64,680
2021,GBR,Females,35 - 44,1123
2021,GBR,Females,15 - 24,1315
2021,UKR,Males,15 - 24,335
2021,UKR,Males,25 - 34,466
2021,UKR,Males,35 - 44,449
2021,UKR,Males,45 - 54,292
2021,UKR,Males,55 - 64,149
2021,UKR,Males,65+,85
2021,UKR,Males,All,2234
2021,GBR,Females,25 - 34,1337
2021,GBR,Both,0 - 14,2045
2021,GBR,Both,25 - 34,3188
2021,GBR,Both,35 - 44,2843
2021,GBR,Both,45 - 54,3718
2021,GBR,Both,55 - 64,5849
2021,GBR,Both,65+,5170
2021,GBR,Both,All,25177
2021,GBR,Females,0 - 14,992
2021,GBR,Both,15 - 24,2364
2021,USA,Both,65+,624
2021,USA,Both,All,8903
2021,USA,Females,0 - 14,567
2021,VEN,Both,65+,1736
2021,VEN,Both,All,23771
2021,VEN,Females,0 - 14,1538
2021,VEN,Females,15 - 24,2025
2021,VEN,Females,25 - 34,3395
2021,VEN,Females,35 - 44,2116
2021,VEN,Females,45 - 54,1547
2021,VEN,Both,55 - 64,2117
2021,VEN,Females,55 - 64,1470
2021,VEN,Females,All,13240
2021,VEN,Males,0 - 14,1515
2021,VEN,Males,15 - 24,1881
2021,VEN,Males,25 - 34,3109
2021,VEN,Males,35 - 44,1866
2021,VEN,Males,45 - 54,926
2021,MAR,Females,45 - 54,1561
2021,VEN,Females,65+,1149
2021,VEN,Both,45 - 54,2473
2021,VEN,Both,35 - 44,3982
2021,VEN,Both,25 - 34,6504
2021,USA,Females,15 - 24,1777
2021,USA,Females,25 - 34,1214
2021,USA,Females,35 - 44,508
2021,USA,Females,45 - 54,389
2021,USA,Females,55 - 64,298
2021,USA,Females,65+,279
2021,USA,Females,All,5032
2021,USA,Males,0 - 14,619
2021,USA,Males,15 - 24,810
2021,USA,Males,25 - 34,860
2021,USA,Males,35 - 44,478
2021,USA,Males,45 - 54,377
2021,USA,Males,55 - 64,382
2021,USA,Males,65+,345
2021,USA,Males,All,3871
2021,VEN,Both,0 - 14,3053
2021,VEN,Both,15 - 24,3906
2021,UKR,Males,0 - 14,458
2021,UKR,Females,All,3010
2021,UKR,Females,65+,226
2021,UKR,Females,55 - 64,272
2021,SEN,Both,45 - 54,277
2021,SEN,Both,55 - 64,61
2021,SEN,Both,65+,34
2021,SEN,Both,All,7153
2021,SEN,Females,0 - 14,238
2021,SEN,Females,15 - 24,287
2021,SEN,Females,25 - 34,322
2021,SEN,Both,35 - 44,1183
2021,SEN,Females,35 - 44,231
2021,SEN,Females,55 - 64,17
2021,SEN,Females,65+,24
2021,SEN,Females,All,1188
2021,SEN,Males,0 - 14,425
2021,SEN,Males,15 - 24,2111
2021,SEN,Males,25 - 34,2215
2021,SEN,Males,35 - 44,952
2021,SEN,Females,45 - 54,69
2021,SEN,Both,25 - 34,2537
2021,SEN,Both,15 - 24,2398
2021,SEN,Both,0 - 14,663
2021,RUS,Both,All,8060
2021,RUS,Females,0 - 14,783
2021,RUS,Females,15 - 24,586
2021,RUS,Females,25 - 34,923
2021,RUS,Females,35 - 44,925
2021,RUS,Females,45 - 54,631
2021,RUS,Females,55 - 64,446
2021,RUS,Females,65+,340
2021,RUS,Females,All,4634
2021,RUS,Males,0 - 14,775
2021,RUS,Males,15 - 24,368
2021,RUS,Males,25 - 34,461
2021,RUS,Males,35 - 44,616
2021,RUS,Males,45 - 54,615
2021,RUS,Males,55 - 64,393
2021,RUS,Males,65+,198
2021,RUS,Males,All,3426
2021,SEN,Males,45 - 54,208
2021,RUS,Both,55 - 64,839
2021,SEN,Males,55 - 64,44
2021,SEN,Males,All,5965
2021,UKR,Both,0 - 14,929
2021,UKR,Both,15 - 24,825
2021,UKR,Both,25 - 34,1122
2021,UKR,Both,35 - 44,987
2021,UKR,Both,45 - 54,649
2021,UKR,Both,65+,311
2021,UKR,Both,All,5244
2021,UKR,Females,0 - 14,471
2021,UKR,Females,15 - 24,490
2021,UKR,Females,25 - 34,656
2021,UKR,Females,35 - 44,538
2021,UKR,Females,45 - 54,357
2021,UKR,Both,55 - 64,421
2021,SEN,Males,65+,10
2021,MAR,Females,35 - 44,4304
2021,CUB,Males,25 - 34,1491
2021,MAR,Females,15 - 24,4981
2021,CHN,Both,45 - 54,506
2021,CHN,Both,55 - 64,292
2021,CHN,Both,65+,152
2021,CHN,Both,All,5858
2021,CHN,Females,0 - 14,245
2021,CHN,Females,15 - 24,1295
2021,CHN,Females,25 - 34,804
2021,CHN,Both,35 - 44,790
2021,CHN,Females,35 - 44,412
2021,CHN,Females,55 - 64,163
2021,CHN,Females,65+,84
2021,CHN,Females,All,3261
2021,CHN,Males,0 - 14,335
2021,CHN,Males,15 - 24,840
2021,CHN,Males,25 - 34,599
2021,CHN,Males,35 - 44,378
2021,CHN,Females,45 - 54,258
2021,CHN,Males,45 - 54,248
2021,CHN,Both,25 - 34,1403
2021,CHN,Both,0 - 14,580
2021,BGR,Females,0 - 14,226
2021,BGR,Females,15 - 24,265
2021,BGR,Females,25 - 34,277
2021,BGR,Females,35 - 44,240
2021,BGR,Females,45 - 54,207
2021,BGR,Females,55 - 64,159
2021,BGR,Females,65+,160
2021,CHN,Both,15 - 24,2135
2021,BGR,Females,All,1534
2021,BGR,Males,15 - 24,241
2021,BGR,Males,25 - 34,304
2021,BGR,Males,35 - 44,355
2021,BGR,Males,45 - 54,255
2021,BGR,Males,55 - 64,129
2021,BGR,Males,65+,71
2021,BGR,Males,All,1595
2021,BGR,Males,0 - 14,240
2021,CHN,Males,55 - 64,129
2021,CHN,Males,65+,68
2021,CHN,Males,All,2597
2021,COL,Males,55 - 64,806
2021,COL,Males,65+,452
2021,COL,Males,All,17814
2021,CUB,Both,0 - 14,996
2021,CUB,Both,15 - 24,1505
2021,CUB,Both,25 - 34,2954
2021,CUB,Both,35 - 44,1355
2021,COL,Males,45 - 54,1744
2021,CUB,Both,45 - 54,1235
2021,CUB,Both,65+,667
2021,CUB,Both,All,9587
2021,CUB,Females,0 - 14,473
2021,CUB,Females,15 - 24,860
2021,CUB,Females,25 - 34,1463
2021,CUB,Females,35 - 44,702
2021,CUB,Females,45 - 54,681
2021,CUB,Both,55 - 64,875
2021,COL,Males,35 - 44,3292
2021,COL,Males,25 - 34,5185
2021,COL,Males,15 - 24,3331
2021,COL,Both,0 - 14,5943
2021,COL,Both,15 - 24,6976
2021,COL,Both,25 - 34,11244
2021,COL,Both,35 - 44,7313
2021,COL,Both,45 - 54,4414
2021,COL,Both,55 - 64,2428
2021,COL,Both,65+,1480
2021,COL,Both,All,39798
2021,COL,Females,0 - 14,2939
2021,COL,Females,15 - 24,3645
2021,COL,Females,25 - 34,6059
2021,COL,Females,35 - 44,4021
2021,COL,Females,45 - 54,2670
2021,COL,Females,55 - 64,1622
2021,COL,Females,65+,1028
2021,COL,Females,All,21984
2021,COL,Males,0 - 14,3004
2021,BGR,Both,All,3129
2021,CUB,Females,55 - 64,491
2021,BGR,Both,65+,231
2021,BGR,Both,45 - 54,462
2021,DZA,Males,35 - 44,584
2021,DZA,Males,45 - 54,264
2021,DZA,Males,55 - 64,104
2021,DZA,Males,65+,58
2021,DZA,Males,All,4049
2021,ARG,Both,0 - 14,2292
2021,ARG,Both,15 - 24,1900
2021,DZA,Males,25 - 34,1523
2021,ARG,Both,25 - 34,5154
2021,ARG,Both,45 - 54,1524
2021,ARG,Both,55 - 64,800
2021,ARG,Both,65+,777
2021,ARG,Both,All,15722
2021,ARG,Females,0 - 14,1166
2021,ARG,Females,15 - 24,1003
2021,ARG,Females,25 - 34,2731
2021,ARG,Both,35 - 44,3275
2021,ARG,Females,35 - 44,1637
2021,DZA,Males,15 - 24,1033
2021,DZA,Females,All,1657
2021,VEN,Males,65+,587
2021,DZA,Both,0 - 14,872
2021,DZA,Both,15 - 24,1250
2021,DZA,Both,25 - 34,2012
2021,DZA,Both,35 - 44,871
2021,DZA,Both,45 - 54,414
2021,DZA,Both,55 - 64,165
2021,DZA,Males,0 - 14,483
2021,DZA,Both,65+,122
2021,DZA,Females,0 - 14,389
2021,DZA,Females,15 - 24,217
2021,DZA,Females,25 - 34,489
2021,DZA,Females,35 - 44,287
2021,DZA,Females,45 - 54,150
2021,DZA,Females,55 - 64,61
2021,DZA,Females,65+,64
2021,DZA,Both,All,5706
2021,ARG,Females,45 - 54,799
2021,ARG,Females,55 - 64,412
2021,ARG,Females,65+,455
2021,BRA,Females,45 - 54,387
2021,BRA,Females,55 - 64,241
2021,BRA,Females,65+,172
2021,BRA,Females,All,4000
2021,BRA,Males,0 - 14,516
2021,BRA,Males,15 - 24,516
2021,BRA,Males,25 - 34,1035
2021,BRA,Females,35 - 44,854
2021,BRA,Males,35 - 44,674
2021,BRA,Males,55 - 64,112
2021,BRA,Males,65+,67
2021,BRA,Males,All,3165
2021,BGR,Both,0 - 14,466
2021,BGR,Both,15 - 24,506
2021,BGR,Both,25 - 34,581
2021,BGR,Both,35 - 44,595
2021,BRA,Males,45 - 54,245
2021,BRA,Females,25 - 34,1280
2021,BRA,Females,15 - 24,557
2021,BRA,Females,0 - 14,509
2021,ARG,Females,All,8203
2021,ARG,Males,0 - 14,1126
2021,ARG,Males,15 - 24,897
2021,ARG,Males,25 - 34,2423
2021,ARG,Males,35 - 44,1638
2021,ARG,Males,45 - 54,725
2021,ARG,Males,55 - 64,388
2021,ARG,Males,65+,322
2021,ARG,Males,All,7519
2021,BRA,Both,0 - 14,1025
2021,BRA,Both,15 - 24,1073
2021,BRA,Both,25 - 34,2315
2021,BRA,Both,35 - 44,1528
2021,BRA,Both,45 - 54,632
2021,BRA,Both,55 - 64,353
2021,BRA,Both,65+,239
2021,BRA,Both,All,7165
2021,BGR,Both,55 - 64,288
2021,CUB,Females,65+,406
2021,CUB,Females,All,5076
2021,CUB,Males,0 - 14,523
2021,HND,Both,0 - 14,2250
2021,HND,Both,15 - 24,2663
2021,HND,Both,25 - 34,2941
2021,HND,Both,35 - 44,1441
2021,HND,Both,45 - 54,603
2021,HND,Both,55 - 64,268
2021,HND,Both,65+,145
2021,DEU,Males,All,6062
2021,HND,Both,All,10311
2021,HND,Females,15 - 24,1575
2021,HND,Females,25 - 34,1758
2021,HND,Females,35 - 44,936
2021,HND,Females,45 - 54,441
2021,HND,Females,55 - 64,195
2021,HND,Females,65+,103
2021,HND,Females,All,6114
2021,HND,Females,0 - 14,1106
2021,HND,Males,0 - 14,1144
2021,DEU,Males,65+,1492
2021,DEU,Males,45 - 54,780
2021,DEU,Both,45 - 54,1482
2021,DEU,Both,55 - 64,2012
2021,DEU,Both,65+,2941
2021,DEU,Both,All,12266
2021,DEU,Females,0 - 14,527
2021,DEU,Females,15 - 24,937
2021,DEU,Females,25 - 34,960
2021,DEU,Males,55 - 64,1038
2021,DEU,Females,35 - 44,655
2021,DEU,Females,55 - 64,974
2021,DEU,Females,65+,1449
2021,DEU,Females,All,6204
2021,DEU,Males,0 - 14,626
2021,DEU,Males,15 - 24,511
2021,DEU,Males,25 - 34,924
2021,DEU,Males,35 - 44,691
2021,DEU,Females,45 - 54,702
2021,HND,Males,15 - 24,1088
2021,HND,Males,25 - 34,1183
2021,HND,Males,35 - 44,505
2021,ITA,Males,15 - 24,2106
2021,ITA,Males,25 - 34,5315
2021,ITA,Males,35 - 44,2851
2021,ITA,Males,45 - 54,1478
2021,ITA,Males,55 - 64,1018
2021,ITA,Males,65+,874
2021,ITA,Males,All,15375
2021,ITA,Males,0 - 14,1733
2021,MAR,Both,0 - 14,12533
2021,MAR,Both,25 - 34,17351
2021,MAR,Both,35 - 44,8733
2021,MAR,Both,45 - 54,2910
2021,MAR,Both,55 - 64,976
2021,MAR,Both,65+,711
2021,MAR,Both,All,59089
2021,MAR,Females,0 - 14,5670
2021,MAR,Both,15 - 24,15875
2021,ITA,Females,All,14009
2021,ITA,Females,65+,1059
2021,ITA,Females,55 - 64,1079
2021,HND,Males,45 - 54,162
2021,HND,Males,55 - 64,73
2021,HND,Males,65+,42
2021,HND,Males,All,4197
2021,ITA,Both,0 - 14,3371
2021,ITA,Both,15 - 24,4441
2021,ITA,Both,25 - 34,10037
2021,ITA,Both,35 - 44,4832
2021,ITA,Both,45 - 54,2673
2021,ITA,Both,55 - 64,2097
2021,ITA,Both,65+,1933
2021,ITA,Both,All,29384
